source_portable_path,original_sha256,original_bytes,staged_path,staged_sha256,staged_bytes,role,transformation,path_replacements
outputs/abd_eval300_formal_v1/task_artifacts/A__6fd90f8d-7a4d-425d-a812-3268db0b0342_8_10.json,ae2046cfd860213a30b6ca8193b8235f3b13c7efd3405b60ffe455a9896e42e9,1439,content/abd_lineage/00_formal/raw_run/task_artifacts/A__6fd90f8d-7a4d-425d-a812-3268db0b0342_8_10.json,812b859f2e114fa342bdfd1fca8ac828cc912a923e0788198e5b0bf55b294ab2,1341,ABD formal raw per-task/run record,absolute_personal_path_redaction_only,1
outputs/abd_eval300_formal_v1/task_artifacts/A__6fd90f8d-7a4d-425d-a812-3268db0b0342_8_31.json,77e80184a78602d073f73bd32cb831c2dcbe6da4cf2c044256ffe3c8f42ec340,1447,content/abd_lineage/00_formal/raw_run/task_artifacts/A__6fd90f8d-7a4d-425d-a812-3268db0b0342_8_31.json,af6d2a34083adf7a61748765b833c8fc5e6edcf15843b63054fd10f20d996be6,1349,ABD formal raw per-task/run record,absolute_personal_path_redaction_only,1
outputs/abd_eval300_formal_v1/task_artifacts/A__6fd90f8d-7a4d-425d-a812-3268db0b0342_8_9.json,fca51fc658ff6b0bf76e9874e027b53a5f968a4aff99775ee7c09940f2938b13,1553,content/abd_lineage/00_formal/raw_run/task_artifacts/A__6fd90f8d-7a4d-425d-a812-3268db0b0342_8_9.json,ef6da0d7aa52d6fe396c1c1621e0ebefe8007d8b133b417c01234e1ccf0a298e,1455,ABD formal raw per-task/run record,absolute_personal_path_redaction_only,1
outputs/abd_eval300_formal_v1/task_artifacts/A__70f2a750-f403-41b8-aabb-480eb3ab4ed4_11_23.json,f03b8f243f043eef3ec64549e438e80d4100244b0cae1dec050ca161974c3824,1598,content/abd_lineage/00_formal/raw_run/task_artifacts/A__70f2a750-f403-41b8-aabb-480eb3ab4ed4_11_23.json,9559919facfb6a5f5224ee03ddc219640aa73379a36abb07fc67891f4b9105e4,1500,ABD formal raw per-task/run record,absolute_personal_path_redaction_only,1
outputs/abd_eval300_formal_v1/task_artifacts/A__70f2a750-f403-41b8-aabb-480eb3ab4ed4_11_7.json,5ef3cc1c0901b8dc30243b7e4426733fb36fda54a6e5557a318de1e5d8ef6f6c,1576,content/abd_lineage/00_formal/raw_run/task_artifacts/A__70f2a750-f403-41b8-aabb-480eb3ab4ed4_11_7.json,a266eea738210172188a25b5ed2132a65b0289a193270591f921ec40b443d9bf,1478,ABD formal raw per-task/run record,absolute_personal_path_redaction_only,1
outputs/abd_eval300_formal_v1/task_artifacts/A__70f2a750-f403-41b8-aabb-480eb3ab4ed4_12_17.json,49a1145b5558da9e9e360a90ff6c89098342060eb8860762f0ea2408818d525c,1602,content/abd_lineage/00_formal/raw_run/task_artifacts/A__70f2a750-f403-41b8-aabb-480eb3ab4ed4_12_17.json,d322600dda3aa6e1b466b1ade25914aed132fd00d448687b17d91de84eda77ad,1504,ABD formal raw per-task/run record,absolute_personal_path_redaction_only,1
outputs/abd_eval300_formal_v1/task_artifacts/A__70f2a750-f403-41b8-aabb-480eb3ab4ed4_17_13.json,839d8b2c6a597d68cfedcdc8a7361cdc043d174ba2394e92b408bcee1eb2a86f,1514,content/abd_lineage/00_formal/raw_run/task_artifacts/A__70f2a750-f403-41b8-aabb-480eb3ab4ed4_17_13.json,6c5fa1e9e00d9a9dc486982234b15cb849bbd28ad45f463ad9cb439037b6e69f,1416,ABD formal raw per-task/run record,absolute_personal_path_redaction_only,1
outputs/abd_eval300_formal_v1/task_artifacts/A__70f2a750-f403-41b8-aabb-480eb3ab4ed4_17_14.json,5d542c816f07b20f50062f4611c5190dbdbe5d4d7d3b3e5a7ea02720accea19c,1567,content/abd_lineage/00_formal/raw_run/task_artifacts/A__70f2a750-f403-41b8-aabb-480eb3ab4ed4_17_14.json,ca4b43ed17b81b38d24669b1f199c5ad791f8c85a731569918b3e09a19ecbf62,1469,ABD formal raw per-task/run record,absolute_personal_path_redaction_only,1
outputs/abd_eval300_formal_v1/task_artifacts/A__70f2a750-f403-41b8-aabb-480eb3ab4ed4_17_16.json,baab5ec5cf81fffa50dddbe9d6af03c9fb0ff54e285c25bb785064364a9407d8,1754,content/abd_lineage/00_formal/raw_run/task_artifacts/A__70f2a750-f403-41b8-aabb-480eb3ab4ed4_17_16.json,c5ae95353b5f1a16ecb5b5c7ba4425122f3c2dbe3dedb69af317d5654200f2b6,1656,ABD formal raw per-task/run record,absolute_personal_path_redaction_only,1
outputs/abd_eval300_formal_v1/task_artifacts/A__70f2a750-f403-41b8-aabb-480eb3ab4ed4_17_30.json,54a08316ea3550a7afec109dd744105440f78bd5f1d6129f870c2cc41db7f2bd,1479,content/abd_lineage/00_formal/raw_run/task_artifacts/A__70f2a750-f403-41b8-aabb-480eb3ab4ed4_17_30.json,d6b3e70bdedf941037b3e48c525f9956b450985f4b8e318647f2d5785f3e63c8,1381,ABD formal raw per-task/run record,absolute_personal_path_redaction_only,1
outputs/abd_eval300_formal_v1/task_artifacts/A__70f2a750-f403-41b8-aabb-480eb3ab4ed4_17_31.json,d878d290a21b5d01adf3db418911cbbd80eeda578301c4e5e260150ba579f7b5,1630,content/abd_lineage/00_formal/raw_run/task_artifacts/A__70f2a750-f403-41b8-aabb-480eb3ab4ed4_17_31.json,f535ada3350bfa5f13747deed5e5f2a93ac9a92dafd60ac86b7c091f5d0b9547,1532,ABD formal raw per-task/run record,absolute_personal_path_redaction_only,1
outputs/abd_eval300_formal_v1/task_artifacts/A__70f2a750-f403-41b8-aabb-480eb3ab4ed4_17_8.json,9ae15acacc8c61698e0c0372e713217a996b575b0f63af026cc3805cc6c33da7,1520,content/abd_lineage/00_formal/raw_run/task_artifacts/A__70f2a750-f403-41b8-aabb-480eb3ab4ed4_17_8.json,1edb52b0883de1a4f0e45a34b421628dc82394ae6fae3c58551d4afd63fbc8d8,1422,ABD formal raw per-task/run record,absolute_personal_path_redaction_only,1
outputs/abd_eval300_formal_v1/task_artifacts/A__70f2a750-f403-41b8-aabb-480eb3ab4ed4_17_9.json,f64aee0bc30a743909833193d4d9674af449059845b747e767b707f6f64090d2,1655,content/abd_lineage/00_formal/raw_run/task_artifacts/A__70f2a750-f403-41b8-aabb-480eb3ab4ed4_17_9.json,235e2aaad9e6eea7c07f969cab77527ff23f1ec98e6e99d9484d2b5756095a3c,1557,ABD formal raw per-task/run record,absolute_personal_path_redaction_only,1
outputs/abd_eval300_formal_v1/task_artifacts/A__70f2a750-f403-41b8-aabb-480eb3ab4ed4_21_26.json,4c4e13c3e3a0ac7d018516015a4b9642bbe3bd90112845cae4c9f829c7cab574,1718,content/abd_lineage/00_formal/raw_run/task_artifacts/A__70f2a750-f403-41b8-aabb-480eb3ab4ed4_21_26.json,dc785948f92d810c2b19b54a45c1b1f3a96cec7e80ec3f8f29bef68a4476d374,1620,ABD formal raw per-task/run record,absolute_personal_path_redaction_only,1
outputs/abd_eval300_formal_v1/task_artifacts/A__70f2a750-f403-41b8-aabb-480eb3ab4ed4_22_10.json,7f3f30c64258845ef6c78ecc0dd2721ec0369239a8c1ad8a2fedcbb29e5d2307,1566,content/abd_lineage/00_formal/raw_run/task_artifacts/A__70f2a750-f403-41b8-aabb-480eb3ab4ed4_22_10.json,feab62b8072677253dff7867b0ec2abbee4d595977cd5f599a3fd95b9c57a83c,1468,ABD formal raw per-task/run record,absolute_personal_path_redaction_only,1
outputs/abd_eval300_formal_v1/task_artifacts/A__70f2a750-f403-41b8-aabb-480eb3ab4ed4_22_12.json,0e2842ac82e06e256dd1d68795fb42f251091e0439c8f7436bf0878c3da21f80,1686,content/abd_lineage/00_formal/raw_run/task_artifacts/A__70f2a750-f403-41b8-aabb-480eb3ab4ed4_22_12.json,7bb08d9d0915a1e647e034c7a2a50b7d5b8a09f3e497396cdb8c080e1c1ca25c,1588,ABD formal raw per-task/run record,absolute_personal_path_redaction_only,1
outputs/abd_eval300_formal_v1/task_artifacts/A__70f2a750-f403-41b8-aabb-480eb3ab4ed4_4_11.json,6e9a9acac0d8eb560afd243d58c604a3800d4baa95ff7040406b602167ceead9,1561,content/abd_lineage/00_formal/raw_run/task_artifacts/A__70f2a750-f403-41b8-aabb-480eb3ab4ed4_4_11.json,b46b26804abf932700b6bca2dda952f639af712f38d23ba022e26731de990b31,1463,ABD formal raw per-task/run record,absolute_personal_path_redaction_only,1
outputs/abd_eval300_formal_v1/task_artifacts/A__70f2a750-f403-41b8-aabb-480eb3ab4ed4_4_15.json,200f4110ec760a0e7148ba795e3737e3a3c6ae4600ca672cd0d890ea8080fc1b,1575,content/abd_lineage/00_formal/raw_run/task_artifacts/A__70f2a750-f403-41b8-aabb-480eb3ab4ed4_4_15.json,4cabd38a622c6b1ef12c93f51220b5f555367dccbcdbe9ee70be12fbac1bccba,1477,ABD formal raw per-task/run record,absolute_personal_path_redaction_only,1
outputs/abd_eval300_formal_v1/task_artifacts/A__70f2a750-f403-41b8-aabb-480eb3ab4ed4_4_20.json,3ec28816e4d0e5f2524a56499be0681ef9595491114980b3f61680a229cc4ca2,1864,content/abd_lineage/00_formal/raw_run/task_artifacts/A__70f2a750-f403-41b8-aabb-480eb3ab4ed4_4_20.json,bf942a3b3192e59af15fb7a19463ca7801dab801eb2d1dc5f4bd6b2960bb6956,1766,ABD formal raw per-task/run record,absolute_personal_path_redaction_only,1
outputs/abd_eval300_formal_v1/task_artifacts/A__70f2a750-f403-41b8-aabb-480eb3ab4ed4_4_27.json,77b007b261ee105615081aefd8017be75ab2e96d308293144bc7eb27ae2f0513,1674,content/abd_lineage/00_formal/raw_run/task_artifacts/A__70f2a750-f403-41b8-aabb-480eb3ab4ed4_4_27.json,34cbcfd2f80a4316f827996fb0bfd1866e909fe360f5913c04f2b6bbc26514a7,1576,ABD formal raw per-task/run record,absolute_personal_path_redaction_only,1
outputs/abd_eval300_formal_v1/task_artifacts/A__70f2a750-f403-41b8-aabb-480eb3ab4ed4_4_6.json,8a5e5b77c15a442242ebe51a4d62a3cd4f384191f4934b58fc36fa6224ca89dd,1766,content/abd_lineage/00_formal/raw_run/task_artifacts/A__70f2a750-f403-41b8-aabb-480eb3ab4ed4_4_6.json,a86a134a4cdc5eacd645e3d424cd87d1eccca458af5973b0bfc2a0800487597a,1668,ABD formal raw per-task/run record,absolute_personal_path_redaction_only,1
outputs/abd_eval300_formal_v1/task_artifacts/A__70f2a750-f403-41b8-aabb-480eb3ab4ed4_5_19.json,978bfceabbdfb6b59f74680449153c0c1b6790b01bf6026177d120c6b5746757,1582,content/abd_lineage/00_formal/raw_run/task_artifacts/A__70f2a750-f403-41b8-aabb-480eb3ab4ed4_5_19.json,04849053a3696efabf99247322015248ca90b54b0445b672b36fd9e57dda1848,1484,ABD formal raw per-task/run record,absolute_personal_path_redaction_only,1
outputs/abd_eval300_formal_v1/task_artifacts/A__70f2a750-f403-41b8-aabb-480eb3ab4ed4_6_32.json,42d44763fd157548251e0f7e50b650903a581b6295a9b5fe516111afa7da2a71,1618,content/abd_lineage/00_formal/raw_run/task_artifacts/A__70f2a750-f403-41b8-aabb-480eb3ab4ed4_6_32.json,55bad78b1366ca9681f4abe7832bb3d6eb0bd12d5c555b9b83ffbc771f6b6818,1520,ABD formal raw per-task/run record,absolute_personal_path_redaction_only,1
outputs/abd_eval300_formal_v1/task_artifacts/A__70f2a750-f403-41b8-aabb-480eb3ab4ed4_7_28.json,1fb51f8b37180467d3252669e60c3e09fe238df513e63fa9eff083dc3eafc6a7,1608,content/abd_lineage/00_formal/raw_run/task_artifacts/A__70f2a750-f403-41b8-aabb-480eb3ab4ed4_7_28.json,c1ac6060faf342646b6093f071b1161a45c0a3eaec0352be7dab84a23e098707,1510,ABD formal raw per-task/run record,absolute_personal_path_redaction_only,1
outputs/abd_eval300_formal_v1/task_artifacts/A__70f2a750-f403-41b8-aabb-480eb3ab4ed4_7_29.json,228cada329a5cb692bb267e8bee41df7690a8afa1a444e5ae32942de5fd4c130,1587,content/abd_lineage/00_formal/raw_run/task_artifacts/A__70f2a750-f403-41b8-aabb-480eb3ab4ed4_7_29.json,6d94e0ac1daf453f53382ceea51f8f38933bfea39e477c7a30393f1222ecb5bb,1489,ABD formal raw per-task/run record,absolute_personal_path_redaction_only,1
outputs/abd_eval300_formal_v1/task_artifacts/A__70f2a750-f403-41b8-aabb-480eb3ab4ed4_7_4.json,ae011fe28302a34f48366ce11683a0c83dbf65ff552243c71184cd2c3b742568,1512,content/abd_lineage/00_formal/raw_run/task_artifacts/A__70f2a750-f403-41b8-aabb-480eb3ab4ed4_7_4.json,0408cdeb0c61c9329e3cb63b14827df5d14287d17f0a77a6278da3aff0e6f323,1414,ABD formal raw per-task/run record,absolute_personal_path_redaction_only,1
outputs/abd_eval300_formal_v1/task_artifacts/A__70f2a750-f403-41b8-aabb-480eb3ab4ed4_7_5.json,6ec9309e41068004cc4a9e8a8346c0c12e46ada51e92892d33da27fc99f57840,1581,content/abd_lineage/00_formal/raw_run/task_artifacts/A__70f2a750-f403-41b8-aabb-480eb3ab4ed4_7_5.json,bb2d6481d5a37ca76c9a005b646c5d76af68b3a7f791d94d13755978450264cf,1483,ABD formal raw per-task/run record,absolute_personal_path_redaction_only,1
outputs/abd_eval300_formal_v1/task_artifacts/A__70f2a750-f403-41b8-aabb-480eb3ab4ed4_8_2.json,e7ae3b2dde77be549185f6979f84874d0ec9f1b0ddcbbb36c02ffaff39436a8c,1515,content/abd_lineage/00_formal/raw_run/task_artifacts/A__70f2a750-f403-41b8-aabb-480eb3ab4ed4_8_2.json,92139fc146a9eddcc0bcd262bceb2db7ddcdd706fdf76b049b951f35030f1815,1417,ABD formal raw per-task/run record,absolute_personal_path_redaction_only,1
outputs/abd_eval300_formal_v1/task_artifacts/A__71fbc5bf-7e2a-415d-86bc-3a948742e904_12_18.json,fe9fc4b29eed9e7e6b24f9a05749d452f7d8a51548fe90a0a6bc25ac279dbf11,1670,content/abd_lineage/00_formal/raw_run/task_artifacts/A__71fbc5bf-7e2a-415d-86bc-3a948742e904_12_18.json,4cfa9bb0d2f3f3e3b8716252025b767a76b52e52d8833af9a5b2a79a06a85d4c,1572,ABD formal raw per-task/run record,absolute_personal_path_redaction_only,1
outputs/abd_eval300_formal_v1/task_artifacts/A__71fbc5bf-7e2a-415d-86bc-3a948742e904_17_10.json,36b1fa441ca7b5c8218e523eb38cdc7c927ad587663e9cc6bd20475bee97938a,1796,content/abd_lineage/00_formal/raw_run/task_artifacts/A__71fbc5bf-7e2a-415d-86bc-3a948742e904_17_10.json,9c16829b31d4c69be79cadf20aa7407e651094c2cfc22b1ac6a6649338cc664b,1698,ABD formal raw per-task/run record,absolute_personal_path_redaction_only,1
outputs/abd_eval300_formal_v1/task_artifacts/A__71fbc5bf-7e2a-415d-86bc-3a948742e904_17_13.json,80998d3bf01d753eafc81cf169074c35f65d0948d85941afb127462268f04c45,1857,content/abd_lineage/00_formal/raw_run/task_artifacts/A__71fbc5bf-7e2a-415d-86bc-3a948742e904_17_13.json,0221b418a7b391c53027b2589cf24eb420ed7526238f09359252908c893318eb,1759,ABD formal raw per-task/run record,absolute_personal_path_redaction_only,1
outputs/abd_eval300_formal_v1/task_artifacts/A__71fbc5bf-7e2a-415d-86bc-3a948742e904_17_25.json,9f8384c05d9cb50af134c01da01031174623e52b8b526a00aae0a4632d1ed6bb,1583,content/abd_lineage/00_formal/raw_run/task_artifacts/A__71fbc5bf-7e2a-415d-86bc-3a948742e904_17_25.json,9c9f8b1bedfb66eb6e6372e506ad0ae6316b6d26c7e71546a8c0a6aded75c020,1485,ABD formal raw per-task/run record,absolute_personal_path_redaction_only,1
outputs/abd_eval300_formal_v1/task_artifacts/A__71fbc5bf-7e2a-415d-86bc-3a948742e904_22_23.json,7524c1d7659d74de1f60392d255bbba270c18df1178eef68de8930f5367691a1,1525,content/abd_lineage/00_formal/raw_run/task_artifacts/A__71fbc5bf-7e2a-415d-86bc-3a948742e904_22_23.json,94a5d671a408c1152c9006a3ffd3638ffb8d28197edb43ef0293fd977326f19c,1427,ABD formal raw per-task/run record,absolute_personal_path_redaction_only,1
outputs/abd_eval300_formal_v1/task_artifacts/A__71fbc5bf-7e2a-415d-86bc-3a948742e904_22_4.json,9c0d8432bc6c63bfca5a03aa3368894ae35a4157975f4ac2bd0ea84076428566,1594,content/abd_lineage/00_formal/raw_run/task_artifacts/A__71fbc5bf-7e2a-415d-86bc-3a948742e904_22_4.json,f124691b8c892d59ffaf92fa6a691db1ccc313b8f34cf99fc1cb8d786136ae21,1496,ABD formal raw per-task/run record,absolute_personal_path_redaction_only,1
outputs/abd_eval300_formal_v1/task_artifacts/A__71fbc5bf-7e2a-415d-86bc-3a948742e904_22_5.json,daac96e37ddbb51c1784e23cbc350806ea68c737e84a5c175dee107d54436f28,1556,content/abd_lineage/00_formal/raw_run/task_artifacts/A__71fbc5bf-7e2a-415d-86bc-3a948742e904_22_5.json,145848e7ea820e11a61eea2a48623d2d565d6e07b4551c493800cd4c402bc042,1458,ABD formal raw per-task/run record,absolute_personal_path_redaction_only,1
outputs/abd_eval300_formal_v1/task_artifacts/A__71fbc5bf-7e2a-415d-86bc-3a948742e904_3_7.json,8d88ecbccb817733f2a7c6aacb95732919643c77da52ec68f74f6217d5c7b166,1687,content/abd_lineage/00_formal/raw_run/task_artifacts/A__71fbc5bf-7e2a-415d-86bc-3a948742e904_3_7.json,d92d9f9180142b5f6761b34a435afbc390210d0bf456bd71f27ce8318eaa225a,1589,ABD formal raw per-task/run record,absolute_personal_path_redaction_only,1
outputs/abd_eval300_formal_v1/task_artifacts/A__71fbc5bf-7e2a-415d-86bc-3a948742e904_4_12.json,e62a8d4bf1c9a4b9ab572d6b02957ce25485c2e07e8a9930a345a44ec742572d,1605,content/abd_lineage/00_formal/raw_run/task_artifacts/A__71fbc5bf-7e2a-415d-86bc-3a948742e904_4_12.json,b80b6d3cf99d235609c1f883c6007b83bff1fcf573b604d60e445a5588925a0b,1507,ABD formal raw per-task/run record,absolute_personal_path_redaction_only,1
outputs/abd_eval300_formal_v1/task_artifacts/A__71fbc5bf-7e2a-415d-86bc-3a948742e904_4_22.json,da707e3fdc958b575adf729aea8f3ab29124228d8b05167b0cfc31d8a7a6473c,1596,content/abd_lineage/00_formal/raw_run/task_artifacts/A__71fbc5bf-7e2a-415d-86bc-3a948742e904_4_22.json,9733504520b5517eb435ed34154a95d2d99dafb0f3735e424a5d57139eae075d,1498,ABD formal raw per-task/run record,absolute_personal_path_redaction_only,1
outputs/abd_eval300_formal_v1/task_artifacts/A__71fbc5bf-7e2a-415d-86bc-3a948742e904_4_26.json,c64b501bc598c0e823ad29c6aae6371a95b163c3542108b3844353df76cdbff6,1752,content/abd_lineage/00_formal/raw_run/task_artifacts/A__71fbc5bf-7e2a-415d-86bc-3a948742e904_4_26.json,a56a941dbde38cac305fc77f623443e34f1a3b305b8aea47c08aa7cfc06b7c9b,1654,ABD formal raw per-task/run record,absolute_personal_path_redaction_only,1
outputs/abd_eval300_formal_v1/task_artifacts/A__71fbc5bf-7e2a-415d-86bc-3a948742e904_4_6.json,b5ca7f9028f7559d7aed5e04eb4985b9601fbdf944411b3f0717a149e0b8c020,1519,content/abd_lineage/00_formal/raw_run/task_artifacts/A__71fbc5bf-7e2a-415d-86bc-3a948742e904_4_6.json,12bef9be7b9c434535230c6e9fa9a494b00e0e237d0ba43bacc00af36240a3ef,1421,ABD formal raw per-task/run record,absolute_personal_path_redaction_only,1
outputs/abd_eval300_formal_v1/task_artifacts/A__71fbc5bf-7e2a-415d-86bc-3a948742e904_5_15.json,d62300d0a579b965fae1cdfa3ac5dc0bd12fb4530feb5936e5c1c6191f28d556,1586,content/abd_lineage/00_formal/raw_run/task_artifacts/A__71fbc5bf-7e2a-415d-86bc-3a948742e904_5_15.json,c696469eeaf9fbfd44b8fdc7d24abce2eb775b2d920e1fdd54a340cc60f09202,1488,ABD formal raw per-task/run record,absolute_personal_path_redaction_only,1
outputs/abd_eval300_formal_v1/task_artifacts/A__71fbc5bf-7e2a-415d-86bc-3a948742e904_5_27.json,1f23ae80e916687d85f6ca513509e64d363ffba04bac9149129852bf89796c01,1568,content/abd_lineage/00_formal/raw_run/task_artifacts/A__71fbc5bf-7e2a-415d-86bc-3a948742e904_5_27.json,9f482f3c793a764f9a95eacba6e927b879fc72bae1d7a975b054838e7f8d9944,1470,ABD formal raw per-task/run record,absolute_personal_path_redaction_only,1
outputs/abd_eval300_formal_v1/task_artifacts/A__71fbc5bf-7e2a-415d-86bc-3a948742e904_6_14.json,df154d2224e29ea371a8cd2f509ecf3735effd215c18581caaec87370537a85a,1549,content/abd_lineage/00_formal/raw_run/task_artifacts/A__71fbc5bf-7e2a-415d-86bc-3a948742e904_6_14.json,eb176728b391846b0ab15d59d758ca09151ab389fc7433624ea468c63bc1663a,1451,ABD formal raw per-task/run record,absolute_personal_path_redaction_only,1
outputs/abd_eval300_formal_v1/task_artifacts/A__71fbc5bf-7e2a-415d-86bc-3a948742e904_7_11.json,1e15d730c3d17af52964d3a993bacfd3e5ac29564c1faa239f2ebd80a4286173,1498,content/abd_lineage/00_formal/raw_run/task_artifacts/A__71fbc5bf-7e2a-415d-86bc-3a948742e904_7_11.json,021cda90760b77f2399ee4cda460e289393f6d773de4a648295feef5ccf32960,1400,ABD formal raw per-task/run record,absolute_personal_path_redaction_only,1
outputs/abd_eval300_formal_v1/task_artifacts/A__71fbc5bf-7e2a-415d-86bc-3a948742e904_7_17.json,97a9cc1cb4d780714cc07dce4b0ad5810596cc93c374275680a584608c5c3771,1557,content/abd_lineage/00_formal/raw_run/task_artifacts/A__71fbc5bf-7e2a-415d-86bc-3a948742e904_7_17.json,e1222c14ce9af6d4f8a2b9745a01b6bc69571b5f0533c545484a0d48c6d74336,1459,ABD formal raw per-task/run record,absolute_personal_path_redaction_only,1
outputs/abd_eval300_formal_v1/task_artifacts/A__71fbc5bf-7e2a-415d-86bc-3a948742e904_7_19.json,c6c4be8c4ab42e1abb4937afc88eac383193a4421c807295781493adae903a72,1661,content/abd_lineage/00_formal/raw_run/task_artifacts/A__71fbc5bf-7e2a-415d-86bc-3a948742e904_7_19.json,7d1a0ea6ded41f359276b20150e3bed5371bfcdd72b0ffe030140522d5c46d25,1563,ABD formal raw per-task/run record,absolute_personal_path_redaction_only,1
outputs/abd_eval300_formal_v1/task_artifacts/A__71fbc5bf-7e2a-415d-86bc-3a948742e904_7_2.json,d9948ba48ddb49c1494a2b49639010294155acf11e850165c3e8a02a5cbb74dc,1716,content/abd_lineage/00_formal/raw_run/task_artifacts/A__71fbc5bf-7e2a-415d-86bc-3a948742e904_7_2.json,cb7b0a5ecdbae3f4827cb09fd139968b88c6f64b2f66c8d9081c391e9d83091a,1618,ABD formal raw per-task/run record,absolute_personal_path_redaction_only,1
outputs/abd_eval300_formal_v1/task_artifacts/A__71fbc5bf-7e2a-415d-86bc-3a948742e904_7_24.json,7ae11e5203760eac0533dc2f3d6fa72ad9fbe99f235460370324b06c1f84c034,1640,content/abd_lineage/00_formal/raw_run/task_artifacts/A__71fbc5bf-7e2a-415d-86bc-3a948742e904_7_24.json,1e8deacd96f981d874b91f293e8c1d22b3365135bd63ec5b0dfbbc46b1e63709,1542,ABD formal raw per-task/run record,absolute_personal_path_redaction_only,1
outputs/abd_eval300_formal_v1/task_artifacts/A__71fbc5bf-7e2a-415d-86bc-3a948742e904_7_3.json,9cbe74ed8e1c8c43f861c2560e0cf54fd43068d98ec67321d41cd7f3ad2da072,1626,content/abd_lineage/00_formal/raw_run/task_artifacts/A__71fbc5bf-7e2a-415d-86bc-3a948742e904_7_3.json,91b183193daaea4919392152c09c749a5b905f89c2d8d1be8bfb75472ddd889d,1528,ABD formal raw per-task/run record,absolute_personal_path_redaction_only,1
outputs/abd_eval300_formal_v1/task_artifacts/A__71fbc5bf-7e2a-415d-86bc-3a948742e904_7_9.json,8733fe7eea998a6736ca8447047e8ca17f7adf08f0af408ecffd64aefadfa36b,1565,content/abd_lineage/00_formal/raw_run/task_artifacts/A__71fbc5bf-7e2a-415d-86bc-3a948742e904_7_9.json,27a91371e2955e85750f8cf7494eb94fadcc5e66f8b99258fe168ab631837481,1467,ABD formal raw per-task/run record,absolute_personal_path_redaction_only,1
outputs/abd_eval300_formal_v1/task_artifacts/A__71fbc5bf-7e2a-415d-86bc-3a948742e904_8_1.json,3ae0d144bfe69566553f2be4fafae82a7db2251ac1d14ba706b0a1ad225e8f4e,1574,content/abd_lineage/00_formal/raw_run/task_artifacts/A__71fbc5bf-7e2a-415d-86bc-3a948742e904_8_1.json,4ee687682ea8856307e504f3dcd9bdb4d9f5a5559a6d4c129ad29c6cb51d2021,1476,ABD formal raw per-task/run record,absolute_personal_path_redaction_only,1
outputs/abd_eval300_formal_v1/task_artifacts/A__71fbc5bf-7e2a-415d-86bc-3a948742e904_8_20.json,80002fc2ee501843894671a43ccad3c38d0e7cab54394ea4653d57793623fd71,1510,content/abd_lineage/00_formal/raw_run/task_artifacts/A__71fbc5bf-7e2a-415d-86bc-3a948742e904_8_20.json,706a39f0927482f64c04dc044da2103b14e3ef3edb3ebe4259abc2aabbe1cded,1412,ABD formal raw per-task/run record,absolute_personal_path_redaction_only,1
outputs/abd_eval300_formal_v1/task_artifacts/A__71fbc5bf-7e2a-415d-86bc-3a948742e904_8_8.json,e24a01d813706e9283379724560353691c450a1de390409990ae18994834ec80,1575,content/abd_lineage/00_formal/raw_run/task_artifacts/A__71fbc5bf-7e2a-415d-86bc-3a948742e904_8_8.json,8d0fe8e696bceb3e00083879b79e1452cf0563b570c070f5eeec449da01d6dfc,1477,ABD formal raw per-task/run record,absolute_personal_path_redaction_only,1
outputs/abd_eval300_formal_v1/task_artifacts/A__7ddbf8a2-5b3e-44cd-b9dc-db17ec06831b_11_12.json,80c37c9dcfea6bf42573cb28f765802691aa0981c9e91bf1492724d99d8386b1,1690,content/abd_lineage/00_formal/raw_run/task_artifacts/A__7ddbf8a2-5b3e-44cd-b9dc-db17ec06831b_11_12.json,092e724126dda3398ce174cd3c43c06f980cdedf1977b03f33a4179825207c95,1592,ABD formal raw per-task/run record,absolute_personal_path_redaction_only,1
outputs/abd_eval300_formal_v1/task_artifacts/A__7ddbf8a2-5b3e-44cd-b9dc-db17ec06831b_11_14.json,232beb9d2f6ed9fe90c9b69a18133fdac979057116f270d9f20dfdbcea407c0e,1605,content/abd_lineage/00_formal/raw_run/task_artifacts/A__7ddbf8a2-5b3e-44cd-b9dc-db17ec06831b_11_14.json,3d6403fa5394b7cb5562fc55b9ca0ad72c7fa90454ac4128144c5dbd9f5a5b96,1507,ABD formal raw per-task/run record,absolute_personal_path_redaction_only,1
outputs/abd_eval300_formal_v1/task_artifacts/A__7ddbf8a2-5b3e-44cd-b9dc-db17ec06831b_11_17.json,9292c9ae8eac7f1b33af2e5707f66d53e5523ea8119aaa84117896ba82291bc4,1533,content/abd_lineage/00_formal/raw_run/task_artifacts/A__7ddbf8a2-5b3e-44cd-b9dc-db17ec06831b_11_17.json,a6e888d4b38d6453b19840e047bd9f37e0fb3e2a1685daa5311f71314556d2f5,1435,ABD formal raw per-task/run record,absolute_personal_path_redaction_only,1
outputs/abd_eval300_formal_v1/task_artifacts/A__7ddbf8a2-5b3e-44cd-b9dc-db17ec06831b_17_15.json,655baa85c15c786c83b562a6c324dd7971757466b372ec95801da62e683c9116,1470,content/abd_lineage/00_formal/raw_run/task_artifacts/A__7ddbf8a2-5b3e-44cd-b9dc-db17ec06831b_17_15.json,9808c71131d508ee8a1f56809e08e41f86ece62ff5ece054312819d007df411b,1372,ABD formal raw per-task/run record,absolute_personal_path_redaction_only,1
