question_id,video_id,question_type,gold,A_task_id,A_prediction,A_correct,A_state,A_result_class,A_failure_category,A_input_tokens,A_output_tokens,A_cache_creation_tokens,A_cache_read_tokens,A_cost_usd,A_api_latency_sec,A_route_wall_sec,A_image_count,A_map_present,B_task_id,B_prediction,B_correct,B_state,B_result_class,B_failure_category,B_input_tokens,B_output_tokens,B_cache_creation_tokens,B_cache_read_tokens,B_cost_usd,B_api_latency_sec,B_route_wall_sec,B_image_count,B_map_present,D_task_id,D_prediction,D_correct,D_state,D_result_class,D_failure_category,D_input_tokens,D_output_tokens,D_cache_creation_tokens,D_cache_read_tokens,D_cost_usd,D_api_latency_sec,D_route_wall_sec,D_image_count,D_map_present
4572b198-2c1c-4920-bcf0-95fcebe12261_6_7,4572b198-2c1c-4920-bcf0-95fcebe12261,reasoning/spatial/proximity,B,A:4572b198-2c1c-4920-bcf0-95fcebe12261_6_7,A,False,terminal_success,valid_answer,,28033,125,0,0,0.028658,2.0289349489612505,2.045337,0,True,B:4572b198-2c1c-4920-bcf0-95fcebe12261_6_7,D,False,terminal_success,valid_answer,,9037,100,0,0,0.009537,1.8713833780493587,1.885902,15,False,D:4572b198-2c1c-4920-bcf0-95fcebe12261_6_7,D,False,terminal_success,valid_answer,,36069,105,0,0,0.036593999999999995,2.1193293809192255,2.135317,15,True
4572b198-2c1c-4920-bcf0-95fcebe12261_17_25,4572b198-2c1c-4920-bcf0-95fcebe12261,perception/information_retrieval/factual_recall,E,A:4572b198-2c1c-4920-bcf0-95fcebe12261_17_25,E,True,terminal_success,valid_answer,,27983,95,0,0,0.028458,1.7572951160836965,1.772328,0,True,B:4572b198-2c1c-4920-bcf0-95fcebe12261_17_25,E,True,terminal_success,valid_answer,,4167,95,0,0,0.004641999999999999,1.8266968980897218,1.842117,6,False,D:4572b198-2c1c-4920-bcf0-95fcebe12261_17_25,E,True,terminal_success,valid_answer,,31199,106,0,0,0.031729,2.0622068810043857,2.077393,6,True
4572b198-2c1c-4920-bcf0-95fcebe12261_5_11,4572b198-2c1c-4920-bcf0-95fcebe12261,reasoning/temporal/prerequisites,A,A:4572b198-2c1c-4920-bcf0-95fcebe12261_5_11,D,False,terminal_success,valid_answer,,28153,156,0,0,0.028933,2.507709581987001,2.523814,0,True,B:4572b198-2c1c-4920-bcf0-95fcebe12261_5_11,B,False,terminal_success,valid_answer,,5407,146,0,0,0.006137,1.7402441970771179,1.754181,8,False,D:4572b198-2c1c-4920-bcf0-95fcebe12261_5_11,D,False,terminal_success,valid_answer,,32439,170,0,0,0.033289,3.0744686719262972,3.090585,8,True
4572b198-2c1c-4920-bcf0-95fcebe12261_7_32,4572b198-2c1c-4920-bcf0-95fcebe12261,reasoning/spatial/relationship,C,A:4572b198-2c1c-4920-bcf0-95fcebe12261_7_32,B,False,terminal_success,valid_answer,,28032,109,0,0,0.028577,1.8717220589751378,1.888377,0,True,B:4572b198-2c1c-4920-bcf0-95fcebe12261_7_32,C,True,terminal_success,valid_answer,,5286,94,0,0,0.005756,1.8101723509607837,1.826305,8,False,D:4572b198-2c1c-4920-bcf0-95fcebe12261_7_32,C,True,terminal_success,valid_answer,,32318,102,0,0,0.032827999999999996,2.004167687962763,2.019714,8,True
4572b198-2c1c-4920-bcf0-95fcebe12261_6_22,4572b198-2c1c-4920-bcf0-95fcebe12261,reasoning/spatial/proximity,C,A:4572b198-2c1c-4920-bcf0-95fcebe12261_6_22,C,True,terminal_success,valid_answer,,28048,119,0,0,0.028643000000000002,1.930732264998369,1.947394,0,True,B:4572b198-2c1c-4920-bcf0-95fcebe12261_6_22,C,True,terminal_success,valid_answer,,9051,112,0,0,0.009611,2.311297781066969,2.326994,15,False,D:4572b198-2c1c-4920-bcf0-95fcebe12261_6_22,C,True,terminal_success,valid_answer,,36083,97,0,0,0.036567999999999996,2.285703824018128,2.305192,15,True
4572b198-2c1c-4920-bcf0-95fcebe12261_17_17,4572b198-2c1c-4920-bcf0-95fcebe12261,perception/information_retrieval/factual_recall,E,A:4572b198-2c1c-4920-bcf0-95fcebe12261_17_17,A,False,terminal_success,valid_answer,,27980,91,0,0,0.028435000000000002,1.525152779999189,1.54194,0,True,B:4572b198-2c1c-4920-bcf0-95fcebe12261_17_17,D,False,terminal_success,valid_answer,,1484,79,0,0,0.001879,1.4886883579893038,1.504821,1,False,D:4572b198-2c1c-4920-bcf0-95fcebe12261_17_17,A,False,terminal_success,valid_answer,,28516,113,0,0,0.029081,2.261996289016679,2.279498,1,True
4572b198-2c1c-4920-bcf0-95fcebe12261_4_28,4572b198-2c1c-4920-bcf0-95fcebe12261,reasoning/temporal/frequency,C,A:4572b198-2c1c-4920-bcf0-95fcebe12261_4_28,C,True,terminal_success,valid_answer,,28021,134,0,0,0.028691,1.9854694510577247,2.003512,0,True,B:4572b198-2c1c-4920-bcf0-95fcebe12261_4_28,C,True,terminal_success,valid_answer,,4738,107,0,0,0.005273,2.074105784064159,2.092468,7,False,D:4572b198-2c1c-4920-bcf0-95fcebe12261_4_28,C,True,terminal_success,valid_answer,,31770,114,0,0,0.03234,1.9584813779219985,1.976509,7,True
4572b198-2c1c-4920-bcf0-95fcebe12261_8_34,4572b198-2c1c-4920-bcf0-95fcebe12261,reasoning/temporal/duration,E,A:4572b198-2c1c-4920-bcf0-95fcebe12261_8_34,E,True,terminal_success,valid_answer,,28026,143,0,0,0.028741,2.619995292974636,2.637403,0,True,B:4572b198-2c1c-4920-bcf0-95fcebe12261_8_34,E,True,terminal_success,valid_answer,,2602,124,0,0,0.003222,1.9060971710132435,1.923466,3,False,D:4572b198-2c1c-4920-bcf0-95fcebe12261_8_34,E,True,terminal_success,valid_answer,,29634,120,0,0,0.030234,2.336876727989875,2.355574,3,True
4572b198-2c1c-4920-bcf0-95fcebe12261_4_20,4572b198-2c1c-4920-bcf0-95fcebe12261,reasoning/temporal/frequency,E,A:4572b198-2c1c-4920-bcf0-95fcebe12261_4_20,B,False,terminal_success,valid_answer,,28091,134,0,0,0.028761000000000002,1.8501362119568512,1.8685,0,True,B:4572b198-2c1c-4920-bcf0-95fcebe12261_4_20,D,False,terminal_success,valid_answer,,9087,134,0,0,0.009757,2.399349982966669,2.415845,15,False,D:4572b198-2c1c-4920-bcf0-95fcebe12261_4_20,B,False,terminal_success,valid_answer,,36119,127,0,0,0.036753999999999995,2.339530011988245,2.359126,15,True
71fbc5bf-7e2a-415d-86bc-3a948742e904_5_15,71fbc5bf-7e2a-415d-86bc-3a948742e904,reasoning/temporal/prerequisites,E,A:71fbc5bf-7e2a-415d-86bc-3a948742e904_5_15,E,True,terminal_success,valid_answer,,37012,116,0,0,0.037592,2.0753617209848017,2.092416,0,True,B:71fbc5bf-7e2a-415d-86bc-3a948742e904_5_15,C,False,terminal_success,valid_answer,,5893,112,0,0,0.0064529999999999995,1.9288907530717552,1.947602,9,False,D:71fbc5bf-7e2a-415d-86bc-3a948742e904_5_15,E,True,terminal_success,valid_answer,,41836,111,0,0,0.042391,2.459685410023667,2.476901,9,True
71fbc5bf-7e2a-415d-86bc-3a948742e904_7_3,71fbc5bf-7e2a-415d-86bc-3a948742e904,reasoning/spatial/relationship,A,A:71fbc5bf-7e2a-415d-86bc-3a948742e904_7_3,E,False,terminal_success,valid_answer,,36937,133,0,0,0.037602,2.5034910440444946,2.51952,0,True,B:71fbc5bf-7e2a-415d-86bc-3a948742e904_7_3,E,False,terminal_success,valid_answer,,5814,89,0,0,0.006259,1.8362222070572898,1.853809,9,False,D:71fbc5bf-7e2a-415d-86bc-3a948742e904_7_3,E,False,terminal_success,valid_answer,,41757,103,0,0,0.042272000000000004,1.7071581609779969,1.724503,9,True
71fbc5bf-7e2a-415d-86bc-3a948742e904_4_26,71fbc5bf-7e2a-415d-86bc-3a948742e904,reasoning/temporal/frequency,D,A:71fbc5bf-7e2a-415d-86bc-3a948742e904_4_26,D,True,terminal_success,valid_answer,,36981,179,0,0,0.037876,2.455312935053371,2.472031,0,True,B:71fbc5bf-7e2a-415d-86bc-3a948742e904_4_26,D,True,terminal_success,valid_answer,,5858,114,0,0,0.0064280000000000006,2.086099523003213,2.103599,9,False,D:71fbc5bf-7e2a-415d-86bc-3a948742e904_4_26,D,True,terminal_success,valid_answer,,41801,158,0,0,0.042591,2.9926887759938836,3.009278,9,True
71fbc5bf-7e2a-415d-86bc-3a948742e904_7_17,71fbc5bf-7e2a-415d-86bc-3a948742e904,reasoning/spatial/relationship,A,A:71fbc5bf-7e2a-415d-86bc-3a948742e904_7_17,B,False,terminal_success,valid_answer,,36938,109,0,0,0.037482999999999995,1.823387271957472,1.839887,0,True,B:71fbc5bf-7e2a-415d-86bc-3a948742e904_7_17,E,False,terminal_success,valid_answer,,5816,102,0,0,0.006326,2.0444324200507253,2.060512,9,False,D:71fbc5bf-7e2a-415d-86bc-3a948742e904_7_17,B,False,terminal_success,valid_answer,,41759,89,0,0,0.042204,1.9548798319883645,1.97153,9,True
71fbc5bf-7e2a-415d-86bc-3a948742e904_17_25,71fbc5bf-7e2a-415d-86bc-3a948742e904,perception/information_retrieval/factual_recall,D,A:71fbc5bf-7e2a-415d-86bc-3a948742e904_17_25,D,True,terminal_success,valid_answer,,36902,120,0,0,0.037502,2.0459373940248042,2.06216,0,True,B:71fbc5bf-7e2a-415d-86bc-3a948742e904_17_25,D,True,terminal_success,valid_answer,,5782,98,0,0,0.006272,1.72623738006223,1.743292,9,False,D:71fbc5bf-7e2a-415d-86bc-3a948742e904_17_25,D,True,terminal_success,valid_answer,,41725,114,0,0,0.042295,2.4223726300988346,2.438474,9,True
71fbc5bf-7e2a-415d-86bc-3a948742e904_7_9,71fbc5bf-7e2a-415d-86bc-3a948742e904,reasoning/spatial/relationship,A,A:71fbc5bf-7e2a-415d-86bc-3a948742e904_7_9,C,False,terminal_success,valid_answer,,36945,117,0,0,0.03753,1.9115315310191363,1.933357,0,True,B:71fbc5bf-7e2a-415d-86bc-3a948742e904_7_9,C,False,terminal_success,valid_answer,,9036,98,0,0,0.009526,1.970641806954518,1.987106,15,False,D:71fbc5bf-7e2a-415d-86bc-3a948742e904_7_9,C,False,terminal_success,valid_answer,,44979,125,0,0,0.045604,2.7459643890615553,2.762914,15,True
71fbc5bf-7e2a-415d-86bc-3a948742e904_17_10,71fbc5bf-7e2a-415d-86bc-3a948742e904,perception/information_retrieval/factual_recall,D,A:71fbc5bf-7e2a-415d-86bc-3a948742e904_17_10,A,False,terminal_success,valid_answer,,36895,173,0,0,0.037759999999999995,2.889184998930432,2.909283,0,True,B:71fbc5bf-7e2a-415d-86bc-3a948742e904_17_10,A,False,terminal_success,valid_answer,,2560,89,0,0,0.0030050000000000003,1.5702061370247975,1.587987,3,False,D:71fbc5bf-7e2a-415d-86bc-3a948742e904_17_10,A,False,terminal_success,valid_answer,,38503,104,0,0,0.039023,2.038375017931685,2.055444,3,True
71fbc5bf-7e2a-415d-86bc-3a948742e904_22_5,71fbc5bf-7e2a-415d-86bc-3a948742e904,summarization/key_events_objects,B,A:71fbc5bf-7e2a-415d-86bc-3a948742e904_22_5,A,False,terminal_success,valid_answer,,37022,113,0,0,0.037587,2.300718695973046,2.318204,0,True,B:71fbc5bf-7e2a-415d-86bc-3a948742e904_22_5,C,False,terminal_success,valid_answer,,5365,126,0,0,0.005995,2.5475514240097255,2.567492,8,False,D:71fbc5bf-7e2a-415d-86bc-3a948742e904_22_5,A,False,terminal_success,valid_answer,,41308,105,0,0,0.041832999999999995,2.081844286993146,2.100329,8,True
71fbc5bf-7e2a-415d-86bc-3a948742e904_12_18,71fbc5bf-7e2a-415d-86bc-3a948742e904,perception/information_retrieval/temporal_distance,A,A:71fbc5bf-7e2a-415d-86bc-3a948742e904_12_18,A,True,terminal_success,valid_answer,,36916,143,0,0,0.037631,2.480704025947489,2.497253,0,True,B:71fbc5bf-7e2a-415d-86bc-3a948742e904_12_18,D,False,terminal_success,valid_answer,,4725,132,0,0,0.005385,2.5149066080339253,2.531519,7,False,D:71fbc5bf-7e2a-415d-86bc-3a948742e904_12_18,D,False,terminal_success,valid_answer,,40668,123,0,0,0.041283,2.337944620056078,2.357057,7,True
71fbc5bf-7e2a-415d-86bc-3a948742e904_22_23,71fbc5bf-7e2a-415d-86bc-3a948742e904,summarization/key_events_objects,A,A:71fbc5bf-7e2a-415d-86bc-3a948742e904_22_23,A,True,terminal_success,valid_answer,,37048,110,0,0,0.037598,1.8158564349869266,1.834262,0,True,B:71fbc5bf-7e2a-415d-86bc-3a948742e904_22_23,C,False,terminal_success,valid_answer,,5924,109,0,0,0.006469,2.1065153550589457,2.123432,9,False,D:71fbc5bf-7e2a-415d-86bc-3a948742e904_22_23,C,False,terminal_success,valid_answer,,41867,116,0,0,0.042447,2.347137431963347,2.364665,9,True
71fbc5bf-7e2a-415d-86bc-3a948742e904_4_12,71fbc5bf-7e2a-415d-86bc-3a948742e904,reasoning/temporal/frequency,A,A:71fbc5bf-7e2a-415d-86bc-3a948742e904_4_12,C,False,terminal_success,valid_answer,,36942,128,0,0,0.037582000000000004,2.171760577009991,2.188457,0,True,B:71fbc5bf-7e2a-415d-86bc-3a948742e904_4_12,C,False,terminal_success,valid_answer,,5819,117,0,0,0.006404,2.059246712946333,2.079489,9,False,D:71fbc5bf-7e2a-415d-86bc-3a948742e904_4_12,C,False,terminal_success,valid_answer,,41762,124,0,0,0.042382,2.45382039307151,2.474053,9,True
71fbc5bf-7e2a-415d-86bc-3a948742e904_8_1,71fbc5bf-7e2a-415d-86bc-3a948742e904,reasoning/temporal/duration,E,A:71fbc5bf-7e2a-415d-86bc-3a948742e904_8_1,E,True,terminal_success,valid_answer,,36946,118,0,0,0.037536,2.1008689139271155,2.119279,0,True,B:71fbc5bf-7e2a-415d-86bc-3a948742e904_8_1,E,True,terminal_success,valid_answer,,4217,108,0,0,0.004757,2.04187168891076,2.058878,6,False,D:71fbc5bf-7e2a-415d-86bc-3a948742e904_8_1,E,True,terminal_success,valid_answer,,40160,114,0,0,0.04073,2.3751003879588097,2.393904,6,True
71fbc5bf-7e2a-415d-86bc-3a948742e904_7_24,71fbc5bf-7e2a-415d-86bc-3a948742e904,reasoning/spatial/relationship,B,A:71fbc5bf-7e2a-415d-86bc-3a948742e904_7_24,A,False,terminal_success,valid_answer,,36947,122,0,0,0.037557,2.2196431470802054,2.239303,0,True,B:71fbc5bf-7e2a-415d-86bc-3a948742e904_7_24,C,False,terminal_success,valid_answer,,9572,81,0,0,0.009977,1.7751090599922463,1.794335,16,False,D:71fbc5bf-7e2a-415d-86bc-3a948742e904_7_24,B,True,terminal_success,valid_answer,,45515,95,0,0,0.04599,2.230371262994595,2.248148,16,True
71fbc5bf-7e2a-415d-86bc-3a948742e904_4_6,71fbc5bf-7e2a-415d-86bc-3a948742e904,reasoning/temporal/frequency,D,A:71fbc5bf-7e2a-415d-86bc-3a948742e904_4_6,A,False,terminal_success,valid_answer,,36991,99,0,0,0.037486000000000005,1.832520297029987,1.850233,0,True,B:71fbc5bf-7e2a-415d-86bc-3a948742e904_4_6,B,False,terminal_success,valid_answer,,5870,114,0,0,0.00644,2.125712855020538,2.144245,9,False,D:71fbc5bf-7e2a-415d-86bc-3a948742e904_4_6,A,False,terminal_success,valid_answer,,41813,99,0,0,0.042308000000000005,2.107489251997322,2.125992,9,True
71fbc5bf-7e2a-415d-86bc-3a948742e904_8_8,71fbc5bf-7e2a-415d-86bc-3a948742e904,reasoning/temporal/duration,D,A:71fbc5bf-7e2a-415d-86bc-3a948742e904_8_8,D,True,terminal_success,valid_answer,,36970,156,0,0,0.037750000000000006,2.5712851900607347,2.590166,0,True,B:71fbc5bf-7e2a-415d-86bc-3a948742e904_8_8,D,True,terminal_success,valid_answer,,5312,93,0,0,0.005777,1.8813076739897951,1.900543,8,False,D:71fbc5bf-7e2a-415d-86bc-3a948742e904_8_8,D,True,terminal_success,valid_answer,,41255,116,0,0,0.041835,2.4437337709823623,2.462332,8,True
71fbc5bf-7e2a-415d-86bc-3a948742e904_7_19,71fbc5bf-7e2a-415d-86bc-3a948742e904,reasoning/spatial/relationship,E,A:71fbc5bf-7e2a-415d-86bc-3a948742e904_7_19,B,False,terminal_success,valid_answer,,36942,136,0,0,0.037622,2.4452465660870075,2.465088,0,True,B:71fbc5bf-7e2a-415d-86bc-3a948742e904_7_19,B,False,terminal_success,valid_answer,,9570,91,0,0,0.010025000000000001,1.915225283941254,1.935502,16,False,D:71fbc5bf-7e2a-415d-86bc-3a948742e904_7_19,B,False,terminal_success,valid_answer,,45513,91,0,0,0.045967999999999995,1.809272059937939,1.829216,16,True
71fbc5bf-7e2a-415d-86bc-3a948742e904_7_2,71fbc5bf-7e2a-415d-86bc-3a948742e904,reasoning/spatial/relationship,A,A:71fbc5bf-7e2a-415d-86bc-3a948742e904_7_2,B,False,terminal_success,valid_answer,,36944,148,0,0,0.037683999999999995,2.421988922986202,2.439112,0,True,B:71fbc5bf-7e2a-415d-86bc-3a948742e904_7_2,A,True,terminal_success,valid_answer,,9041,85,0,0,0.009466,1.7115582940168679,1.729872,15,False,D:71fbc5bf-7e2a-415d-86bc-3a948742e904_7_2,B,False,terminal_success,valid_answer,,44984,100,0,0,0.045484000000000004,2.8613743491005152,2.898693,15,True
71fbc5bf-7e2a-415d-86bc-3a948742e904_7_11,71fbc5bf-7e2a-415d-86bc-3a948742e904,reasoning/spatial/relationship,E,A:71fbc5bf-7e2a-415d-86bc-3a948742e904_7_11,D,False,terminal_success,valid_answer,,36944,100,0,0,0.037444,1.7214559350395575,1.739134,0,True,B:71fbc5bf-7e2a-415d-86bc-3a948742e904_7_11,B,False,terminal_success,valid_answer,,4217,92,0,0,0.004677000000000001,1.8808100359747186,1.89867,6,False,D:71fbc5bf-7e2a-415d-86bc-3a948742e904_7_11,B,False,terminal_success,valid_answer,,40160,126,0,0,0.04079,2.5907598530175164,2.625238,6,True
71fbc5bf-7e2a-415d-86bc-3a948742e904_4_22,71fbc5bf-7e2a-415d-86bc-3a948742e904,reasoning/temporal/frequency,A,A:71fbc5bf-7e2a-415d-86bc-3a948742e904_4_22,A,True,terminal_success,valid_answer,,36989,132,0,0,0.037649,2.129940323997289,2.146896,0,True,B:71fbc5bf-7e2a-415d-86bc-3a948742e904_4_22,C,False,terminal_success,valid_answer,,5864,109,0,0,0.006409000000000001,2.1823762899730355,2.200991,9,False,D:71fbc5bf-7e2a-415d-86bc-3a948742e904_4_22,C,False,terminal_success,valid_answer,,41807,124,0,0,0.042427,2.547399053000845,2.565557,9,True
71fbc5bf-7e2a-415d-86bc-3a948742e904_22_4,71fbc5bf-7e2a-415d-86bc-3a948742e904,summarization/key_events_objects,D,A:71fbc5bf-7e2a-415d-86bc-3a948742e904_22_4,D,True,terminal_success,valid_answer,,37027,128,0,0,0.037667,2.0482592859771103,2.066607,0,True,B:71fbc5bf-7e2a-415d-86bc-3a948742e904_22_4,D,True,terminal_success,valid_answer,,5367,153,0,0,0.006132,2.6165215579094365,2.633449,8,False,D:71fbc5bf-7e2a-415d-86bc-3a948742e904_22_4,D,True,terminal_success,valid_answer,,41310,115,0,0,0.041885,2.009463964961469,2.028072,8,True
71fbc5bf-7e2a-415d-86bc-3a948742e904_6_14,71fbc5bf-7e2a-415d-86bc-3a948742e904,reasoning/spatial/proximity,C,A:71fbc5bf-7e2a-415d-86bc-3a948742e904_6_14,C,True,terminal_success,valid_answer,,36973,118,0,0,0.037563,2.031819505034946,2.049822,0,True,B:71fbc5bf-7e2a-415d-86bc-3a948742e904_6_14,B,False,terminal_success,valid_answer,,5851,103,0,0,0.006366,2.0504299770109355,2.069447,9,False,D:71fbc5bf-7e2a-415d-86bc-3a948742e904_6_14,B,False,terminal_success,valid_answer,,41794,119,0,0,0.042388999999999996,2.5352427900070325,2.554868,9,True
71fbc5bf-7e2a-415d-86bc-3a948742e904_3_7,71fbc5bf-7e2a-415d-86bc-3a948742e904,reasoning/predictive,C,A:71fbc5bf-7e2a-415d-86bc-3a948742e904_3_7,C,True,terminal_success,valid_answer,,37070,142,0,0,0.03778,2.379884753958322,2.398793,0,True,B:71fbc5bf-7e2a-415d-86bc-3a948742e904_3_7,D,False,terminal_success,valid_answer,,2199,102,0,0,0.002709,1.6865430049365386,1.704026,2,False,D:71fbc5bf-7e2a-415d-86bc-3a948742e904_3_7,D,False,terminal_success,valid_answer,,38142,133,0,0,0.038807,2.4929668069817126,2.511082,2,True
71fbc5bf-7e2a-415d-86bc-3a948742e904_8_20,71fbc5bf-7e2a-415d-86bc-3a948742e904,reasoning/temporal/duration,D,A:71fbc5bf-7e2a-415d-86bc-3a948742e904_8_20,E,False,terminal_success,valid_answer,,36976,121,0,0,0.037581,1.940908670076169,1.95858,0,True,B:71fbc5bf-7e2a-415d-86bc-3a948742e904_8_20,E,False,terminal_success,valid_answer,,5317,119,0,0,0.005912,2.336556294001639,2.355178,8,False,D:71fbc5bf-7e2a-415d-86bc-3a948742e904_8_20,D,True,terminal_success,valid_answer,,41260,132,0,0,0.04192,2.453306460985914,2.471817,8,True
71fbc5bf-7e2a-415d-86bc-3a948742e904_5_27,71fbc5bf-7e2a-415d-86bc-3a948742e904,reasoning/temporal/prerequisites,A,A:71fbc5bf-7e2a-415d-86bc-3a948742e904_5_27,A,True,terminal_success,valid_answer,,37014,126,0,0,0.037644,2.0225223699817434,2.041689,0,True,B:71fbc5bf-7e2a-415d-86bc-3a948742e904_5_27,A,True,terminal_success,valid_answer,,5895,93,0,0,0.00636,1.5864702390972525,1.603883,9,False,D:71fbc5bf-7e2a-415d-86bc-3a948742e904_5_27,A,True,terminal_success,valid_answer,,41838,131,0,0,0.042493,2.7784973939415067,2.796826,9,True
71fbc5bf-7e2a-415d-86bc-3a948742e904_17_13,71fbc5bf-7e2a-415d-86bc-3a948742e904,perception/information_retrieval/factual_recall,A,A:71fbc5bf-7e2a-415d-86bc-3a948742e904_17_13,C,False,terminal_success,valid_answer,,37220,202,0,0,0.03823,2.8718725899234414,2.892583,0,True,B:71fbc5bf-7e2a-415d-86bc-3a948742e904_17_13,B,False,terminal_success,valid_answer,,9312,152,0,0,0.010072000000000001,2.431184933986515,2.449437,15,False,D:71fbc5bf-7e2a-415d-86bc-3a948742e904_17_13,D,False,terminal_success,valid_answer,,45255,140,0,0,0.045954999999999996,2.9314589839195833,2.950209,15,True
115774b6-534d-444f-b7aa-d1b834eb0ee7_6_4,115774b6-534d-444f-b7aa-d1b834eb0ee7,reasoning/spatial/proximity,D,A:115774b6-534d-444f-b7aa-d1b834eb0ee7_6_4,C,False,terminal_success,valid_answer,,42173,113,0,0,0.042738000000000005,2.0817969479830936,2.101126,0,True,B:115774b6-534d-444f-b7aa-d1b834eb0ee7_6_4,C,False,terminal_success,valid_answer,,9069,98,0,0,0.009559000000000002,2.0736557439668104,2.092706,15,False,D:115774b6-534d-444f-b7aa-d1b834eb0ee7_6_4,C,False,terminal_success,valid_answer,,50204,97,0,0,0.050689,2.0218882859917358,2.040982,15,True
115774b6-534d-444f-b7aa-d1b834eb0ee7_17_12,115774b6-534d-444f-b7aa-d1b834eb0ee7,perception/information_retrieval/factual_recall,A,A:115774b6-534d-444f-b7aa-d1b834eb0ee7_17_12,E,False,terminal_success,valid_answer,,42373,130,0,0,0.043023,2.1741972339805216,2.193729,0,True,B:115774b6-534d-444f-b7aa-d1b834eb0ee7_17_12,A,True,terminal_success,valid_answer,,6060,115,0,0,0.006635,1.967930682003498,1.988042,9,False,D:115774b6-534d-444f-b7aa-d1b834eb0ee7_17_12,E,False,terminal_success,valid_answer,,47195,141,0,0,0.0479,3.1514405050547794,3.171808,9,True
115774b6-534d-444f-b7aa-d1b834eb0ee7_3_23,115774b6-534d-444f-b7aa-d1b834eb0ee7,reasoning/predictive,D,A:115774b6-534d-444f-b7aa-d1b834eb0ee7_3_23,D,True,terminal_success,valid_answer,,42220,124,0,0,0.04284,2.0805548649514094,2.100895,0,True,B:115774b6-534d-444f-b7aa-d1b834eb0ee7_3_23,E,False,terminal_success,valid_answer,,3765,94,0,0,0.004235,1.566095183021389,1.58479,5,False,D:115774b6-534d-444f-b7aa-d1b834eb0ee7_3_23,D,True,terminal_success,valid_answer,,44900,130,0,0,0.04555,2.229665355058387,2.250241,5,True
115774b6-534d-444f-b7aa-d1b834eb0ee7_4_25,115774b6-534d-444f-b7aa-d1b834eb0ee7,reasoning/temporal/frequency,D,A:115774b6-534d-444f-b7aa-d1b834eb0ee7_4_25,C,False,terminal_success,valid_answer,,42175,110,0,0,0.042725,1.7217087890021503,1.740563,0,True,B:115774b6-534d-444f-b7aa-d1b834eb0ee7_4_25,D,True,terminal_success,valid_answer,,7469,138,0,0,0.008159,2.40648654603865,2.42544,12,False,D:115774b6-534d-444f-b7aa-d1b834eb0ee7_4_25,D,True,terminal_success,valid_answer,,48604,137,0,0,0.049289,2.439543633023277,2.459151,12,True
115774b6-534d-444f-b7aa-d1b834eb0ee7_6_3,115774b6-534d-444f-b7aa-d1b834eb0ee7,reasoning/spatial/proximity,A,A:115774b6-534d-444f-b7aa-d1b834eb0ee7_6_3,B,False,terminal_success,valid_answer,,42177,119,0,0,0.042772,2.0325686190044507,2.051323,0,True,B:115774b6-534d-444f-b7aa-d1b834eb0ee7_6_3,E,False,terminal_success,valid_answer,,5861,119,0,0,0.006456,2.164364616968669,2.182507,9,False,D:115774b6-534d-444f-b7aa-d1b834eb0ee7_6_3,B,False,terminal_success,valid_answer,,46996,146,0,0,0.047726000000000005,2.8687155980151147,2.887845,9,True
115774b6-534d-444f-b7aa-d1b834eb0ee7_8_13,115774b6-534d-444f-b7aa-d1b834eb0ee7,reasoning/temporal/duration,C,A:115774b6-534d-444f-b7aa-d1b834eb0ee7_8_13,C,True,terminal_success,valid_answer,,42134,110,0,0,0.042684,2.101093612029217,2.119216,0,True,B:115774b6-534d-444f-b7aa-d1b834eb0ee7_8_13,A,False,terminal_success,valid_answer,,4210,105,0,0,0.0047350000000000005,1.885687991976738,1.904915,6,False,D:115774b6-534d-444f-b7aa-d1b834eb0ee7_8_13,A,False,terminal_success,valid_answer,,45345,109,0,0,0.04589,2.345756515976973,2.363511,6,True
115774b6-534d-444f-b7aa-d1b834eb0ee7_3_21,115774b6-534d-444f-b7aa-d1b834eb0ee7,reasoning/predictive,B,A:115774b6-534d-444f-b7aa-d1b834eb0ee7_3_21,B,True,terminal_success,valid_answer,,42277,138,0,0,0.042967000000000005,2.321896782028489,2.340589,0,True,B:115774b6-534d-444f-b7aa-d1b834eb0ee7_3_21,D,False,terminal_success,valid_answer,,4358,109,0,0,0.004903,1.7460884449537843,1.763721,6,False,D:115774b6-534d-444f-b7aa-d1b834eb0ee7_3_21,B,True,terminal_success,valid_answer,,45493,143,0,0,0.046208,2.6090882279677317,2.627381,6,True
115774b6-534d-444f-b7aa-d1b834eb0ee7_5_5,115774b6-534d-444f-b7aa-d1b834eb0ee7,reasoning/temporal/prerequisites,E,A:115774b6-534d-444f-b7aa-d1b834eb0ee7_5_5,B,False,terminal_success,valid_answer,,42236,130,0,0,0.042886,1.9205116690136492,1.945028,0,True,B:115774b6-534d-444f-b7aa-d1b834eb0ee7_5_5,B,False,terminal_success,valid_answer,,7533,98,0,0,0.008022999999999999,1.7360612420598045,1.754148,12,False,D:115774b6-534d-444f-b7aa-d1b834eb0ee7_5_5,B,False,terminal_success,valid_answer,,48668,123,0,0,0.049283,1.9673741010483354,1.986561,12,True
